OTUID	Taxon	Confidence
#q2:types	categorical	numeric
7d332a5e614e578d8f57bb9b91854ff2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Azospirillum	0.999998549945744
5141030c1feca720f9a50b6879112857	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999980900328206
5ce42a8f6ef428d2e636975e697ac4f2	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.999975933682426
66e8fe3cba4388e9d1b985e5097ec4a1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Bartonella	0.998126226959935
5d5aee4e3e0bad9683edc5d37d11e07b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae;D_5__Chthonobacter	0.998748634561958
dd79130d3383cbab29880730e651fe8a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.986936664294652
8a94f4511d82f2e6b7e9de297cf48d94	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Pleomorphomonadaceae;D_5__Chthonobacter	0.998750333854058
dbe918c1ed9993b506e1f4e30f3bd095	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999997919923503
78d4cedaf9ea0ad2be6a3b908ac10285	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__Rheinheimera	0.983779821004454
534d10bac71c0841360ee3e5199ff2f5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.999214207763534
53d8278de34e1f6c65582d780c66c470	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.999999999999924
7254ba50e28e44570ae76f27ac1a8533	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Azospirillum	0.999998619495177
528ec6c84dcc43b0cb9b4d164fbab9b3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Rhodocista sp. SCSIO 13435;D_6__Rhodocista sp. SCSIO 13435	0.995360839593709
252cbd932903aae627657dbe8fb71400	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.986780014869036
0382a46769dadf61eb5e65c8d40db474	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Bartonella	0.999667740628992
1adc2f084d51c2d715617df302fa22cb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Noviherbaspirillum	0.796621283150032
2a431ada428885d147037dcdab3aebed	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium;D_6__Aquabacterium citratiphilum	0.777983221019602
